,MarketCap,Volume,CurrentPrice,52WeekLow,52WeekHigh,ROE(%),ROA(%),OperatingProfitMargin(%),NetProfitMargin(%),EPS,PER,PBR,PSR,PCR,DividendYield,DividendPayoutRatio
MU,75.78B,10.28M,69.21,48.43,74.77,-3.241160471441523,-2.2255423786845956,-36.608478802992515,102.65734265734265,-1.3059360730593608,-52.99646783041787,1.7177005665797271,18.898989774937046,304.35722488954843,0.008308048079847497,0.08811188811188811
MRK,372.05B,5.65M,104.01,92.36,119.65,-15.422538846729648,-5.7194000134011045,-33.33555038244097,83.88284518828452,-1.6703458435721503,-62.26854309033264,9.603390247399142,24.74589590719904,100.44669140516673,0.028074223055734922,0.31548117154811717
ALL,108.29B,2.74M,120.32,100.57,142.15,-8.795212073900599,-1.345086256640866,,,-1.5022222222222221,-80.09467435306345,7.044496469252003,7.746476838496444,92.63301943998442,0.029255319223138423,0.1937869822485207
CTLT,8.36B,1.33M,46.4,31.45,77.62,-1.8554476806903992,-0.7976256724169912,-9.363295880149813,116.27906976744187,-0.47705757720507064,-97.26289601712612,1.8046621483220813,7.832030952689932,41.204970726467224,0.0,-0.0
VFC,6.01B,7.99M,15.45,15.11,34.9,-2.1137287279015506,-0.40889644741082565,-0.43099481579189547,15.658685241619505,-0.14772975624999257,-104.58285589478804,2.210597869508015,2.8785730101758316,36.71508787869909,0.09126213704898845,2.0300391815411407
ILMN,25.56B,1.53M,129.11,127.37,248.87,-3.5697940503432495,-1.9874299303550198,-6.462585034013606,32.47863247863248,-1.1818181818181819,-109.2469235933744,3.899890178619315,21.73790826602858,243.46457257952008,0.0,
BAX,16.11B,6.33M,31.84,31.4675,58.12,-2.503995737879595,-0.5056481979558902,-0.4855678446182897,12.76595744680851,-0.27874630862540223,-114.22572843960633,2.860207371689663,4.344706692739275,45.88554903129485,0.036432160629425045,1.0354609929078014
TTWO,27.64B,774.69K,142.83,90.0,153.84,-2.304199011207803,-1.326866469569026,-15.902545341324823,99.1747572815534,-1.0645994832041343,-134.16313278790815,3.091385579104392,21.512886552743115,5527.521070861816,0.0,
STX,14.19B,3.33M,68.43,47.47,74.51,7.6730608840700585,-1.2175754367390152,1.1235955056179776,-19.565217391304348,-0.44360998406181656,-154.257123968698,-11.836243040133626,8.858711239151196,65.09933672073494,0.040917725961024415,1.576086956521739
KR,31.7B,3.75M,44.16,41.82,50.41,-1.6974726518294982,-0.35855145213338113,-1.4149410687383688,266.1111111111111,-0.25078526439287285,-176.08690029822625,2.9890269760166657,0.9362727691395364,21.07423008888346,0.024230072547491297,1.0444444444444445
QRVO,8.91B,953.1K,90.92,79.72,114.587,-1.1431650247113037,-0.6517520434924099,-7.392300557156108,110.45433685176687,-0.44447617493472585,-204.5553919336565,2.338405696746688,13.690136402609404,198.59038919264742,0.0,
EQT,15.68B,4.15M,43.37,28.11,44.98,-0.5531410968907668,-0.3131881074259746,-22.739578517378405,291.5963737880107,-0.18422580698678848,-235.41760864695243,1.3021915427437656,18.358586311133827,35.8830178780129,0.013834448115674079,0.8142166721700237
DD,34.61B,2.44M,75.39,52.86,78.74,-0.4933529168078936,-0.32110204181680024,14.059469941822883,-332.0610687022901,-0.2853865244260725,-264.1680420659726,1.3032807408067792,11.1848783163033,-887.3336797600618,0.018702745873660297,1.2595419847328244
AES,10.78B,9.03M,13.16,11.43,29.89,-0.819672131147541,-0.093964582580412,13.974231912784935,-1084.6153846153848,-0.04763019785418093,-276.29530088666087,2.2647155810382036,3.5598007051799714,19.17351732131632,0.04984802489408852,2.8461538461538463
DUK,68.37B,3.16M,88.68,83.06,106.43,-0.4307728456462572,-0.12217063906350652,21.267862572210397,-635.909090909091,-0.2853437094682231,-310.7830919785933,1.3387691691036112,10.394083343765663,29.701251188223512,0.04555705893208264,7.3
DIS,151.83B,10.71M,84.35,78.73,118.18,-0.41463106848623604,-0.22573031116432676,11.827138378862518,-574.1304347826086,-0.25555555555555554,-330.0652114204739,1.3685529128140648,6.799372917752708,54.186294522989996,0.0,
CAH,30.48B,1.88M,93.22,68.01,95.45,2.244826376709926,-0.14740769744570098,0.9185639720876284,-767.1875,-0.19571865443425077,-476.29594373703003,-10.69201697620832,0.5702755766593067,35.52790256313511,0.021390259320841487,1.96875
HOLX,20.69B,1.69M,68.98,60.68,87.88,-0.7815515245079121,-0.4337163602094689,4.8557496952458346,-118.0246913580247,-0.13503060693757252,-510.84716955189646,3.9925338415383647,21.01717834909773,62.167398938857595,0.0,
BA,187.18B,8.2M,184.91,132.21,243.1,0.9617246498418641,-0.11055544838025139,-0.7290770087590502,96.64429530201343,-0.1471952160519477,-1256.2229168973226,-12.081405448764027,9.476847482036407,65.10511812789603,0.0,
NWSA,14.17B,8.2M,20.91,15.0,21.69,-0.08943543879262157,-0.047278529637728266,6.699547883271681,-2037.5,-0.011803611749682818,-1771.4916663515296,1.5843413449762143,5.824880119528252,33.582780404768336,0.009564801600166088,7.25
NWS,14.73B,2.69M,21.73,15.15,22.14,-0.08943543879262157,-0.047278529637728266,6.699547883271681,-2037.5,-0.011803611749682818,-1840.9619024295887,1.6464723554428966,6.053306707536667,34.89975170482633,0.009203865817450318,7.25
EL,81.95B,1.51M,137.68,136.3,283.62,-0.5142589995324919,-0.14093529788597053,0.7204211692989747,-78.78787878787878,-0.05544260627264812,-2483.288610183967,12.770535162236392,22.706712146320566,114.77384332783042,0.01917489933498807,7.212121212121212
TRV,129.25B,1.49M,164.21,159.21,194.51,-0.06405856783344772,-0.01161122307647649,,,-0.017786812349129717,-9232.12116317749,5.913964597780136,12.79953419335362,83.44073356002896,0.023506484636627394,16.571428571428573
